telemetry_id,satellite_id,timestamp,temperature_c,power_usage_w,signal_strength_dbm,data_rate_mbps,storage_utilization_pct,voltage_v,solar_flux_w_m2,operational_status,is_anomaly,year
TLM-0000217,SAT-0002194,2009-05-23,44.4,1540.3,-79.4,1132.7,30.1,28.11,1352.3,Retired,False,2009
TLM-0000218,SAT-0004980,1984-03-13,30.1,737.1,-107.8,331.0,25.7,28.46,1280.2,Retired,False,1984
TLM-0000219,SAT-0012828,1995-03-10,20.0,1915.9,-79.3,820.4,72.8,28.16,1313.8,Retired,False,1995
TLM-0000220,SAT-0015329,2002-10-11,18.7,1535.0,-80.8,720.2,76.4,28.41,1373.7,Nominal,False,2002
TLM-0000221,SAT-0077006,2015-05-17,42.2,544.2,-105.5,918.0,27.3,28.16,1352.9,Retired,False,2015
TLM-0000222,SAT-0092433,2009-06-21,41.4,2387.8,-89.0,683.8,50.9,28.23,1357.1,Nominal,False,2009
TLM-0000223,SAT-0056185,2014-08-03,30.1,2308.4,-92.6,699.2,44.1,28.29,1363.7,Nominal,False,2014
TLM-0000224,SAT-0028167,2023-03-07,28.9,1074.9,-65.5,413.5,47.2,28.41,1335.8,Retired,False,2023
TLM-0000225,SAT-0077610,2000-07-06,18.4,649.3,-79.3,1056.4,37.1,27.99,1401.3,Nominal,False,2000
TLM-0000226,SAT-0058883,2020-10-07,83.4,2870.9,-148.8,1198.7,93.1,31.1,1341.9,Anomaly,True,2020
TLM-0000227,SAT-0060837,1993-07-20,28.1,1809.8,-82.8,1053.1,65.9,28.01,1367.4,Nominal,False,1993
TLM-0000228,SAT-0065789,1994-08-21,26.7,1675.4,-76.4,810.1,55.7,28.4,1331.6,Nominal,False,1994
TLM-0000229,SAT-0002902,2024-07-09,39.8,2133.6,-68.3,706.1,24.7,27.81,1406.9,Partially Operational,False,2024
TLM-0000230,SAT-0033332,2004-12-26,20.1,1797.5,-106.0,152.9,61.3,28.33,1401.2,Nominal,False,2004
TLM-0000231,SAT-0033945,2022-09-28,36.1,481.0,-88.9,1221.5,29.4,28.05,1374.8,Retired,False,2022
TLM-0000232,SAT-0022559,2009-11-16,38.7,1900.4,-70.7,1213.6,32.0,28.45,1314.1,Nominal,False,2009
TLM-0000233,SAT-0012965,1987-09-06,21.5,1613.5,-90.0,811.5,77.8,28.34,1294.8,Partially Operational,False,1987
TLM-0000234,SAT-0010758,2024-08-10,15.5,816.3,-66.2,592.2,55.8,28.02,1290.8,Nominal,False,2024
TLM-0000235,SAT-0089268,2008-01-18,36.8,1093.3,-73.2,546.6,67.7,28.24,1308.9,Partially Operational,False,2008
TLM-0000236,SAT-0055028,1971-03-17,37.6,1926.9,-92.7,1150.9,52.9,28.47,1359.0,Nominal,False,1971
TLM-0000237,SAT-0026088,2011-06-03,24.8,1031.4,-106.1,820.8,83.7,28.0,1332.1,Retired,False,2011
TLM-0000238,SAT-0015299,2017-07-12,15.9,1144.2,-102.6,66.4,27.1,28.28,1316.2,Retired,False,2017
TLM-0000239,SAT-0091738,2000-08-22,36.8,908.3,-67.9,909.4,64.8,27.83,1384.8,Retired,False,2000
TLM-0000240,SAT-0025683,1983-11-20,40.3,2152.2,-102.9,72.9,30.7,28.16,1367.4,Retired,False,1983
TLM-0000241,SAT-0034672,1971-04-20,43.3,1346.7,-103.1,1163.1,71.6,27.89,1418.0,Failed,False,1971
TLM-0000242,SAT-0084553,2015-01-06,19.0,1498.3,-68.6,356.8,25.4,28.0,1282.2,Nominal,False,2015
TLM-0000243,SAT-0085042,2021-10-15,44.5,843.2,-79.9,916.4,75.2,28.21,1418.1,Nominal,False,2021
TLM-0000244,SAT-0062605,1980-09-08,20.7,988.4,-70.8,325.0,22.6,28.2,1281.9,Nominal,False,1980
TLM-0000245,SAT-0046510,2021-11-20,28.3,1254.9,-97.5,517.2,68.7,28.27,1374.6,Retired,False,2021
TLM-0000246,SAT-0009177,2021-06-09,24.6,1223.3,-77.5,460.8,79.3,27.91,1384.6,Retired,False,2021
TLM-0000247,SAT-0084546,2016-11-21,29.6,854.9,-65.5,1092.8,55.9,27.87,1359.9,Partially Operational,False,2016
TLM-0000248,SAT-0065597,2023-12-21,24.0,439.3,-93.6,577.3,50.3,28.53,1360.2,Nominal,False,2023
TLM-0000249,SAT-0093975,1982-04-08,34.5,1464.6,-93.6,545.4,67.1,28.09,1348.0,Nominal,False,1982
TLM-0000250,SAT-0086453,2002-01-13,29.7,527.3,-98.2,788.5,54.0,27.81,1285.7,Nominal,False,2002
TLM-0000251,SAT-0092602,1968-06-15,40.7,1270.8,-93.1,64.1,64.4,28.06,1379.7,Nominal,False,1968
TLM-0000252,SAT-0014025,1979-04-19,28.1,1829.6,-75.8,527.9,24.6,27.88,1306.4,Nominal,False,1979
TLM-0000253,SAT-0053275,2017-04-05,32.2,1225.5,-69.3,388.4,34.8,28.56,1332.6,Failed,False,2017
TLM-0000254,SAT-0083954,2003-10-25,32.4,1882.6,-83.0,820.0,46.1,27.95,1376.9,Nominal,False,2003
TLM-0000255,SAT-0034246,2007-11-26,22.6,901.9,-67.6,73.2,82.1,27.86,1325.6,Nominal,False,2007
TLM-0000256,SAT-0042139,1992-12-10,15.8,1186.5,-70.2,98.8,42.8,28.26,1306.3,Retired,False,1992
TLM-0000257,SAT-0006067,2022-05-24,32.6,1532.7,-97.0,1249.4,51.6,28.34,1315.3,Retired,False,2022
TLM-0000258,SAT-0064877,2012-08-24,24.3,1379.3,-71.4,1036.9,35.4,28.03,1374.5,Nominal,False,2012
TLM-0000259,SAT-0056302,1998-08-25,40.2,2372.8,-67.8,452.2,69.6,28.4,1302.6,Nominal,False,1998
TLM-0000260,SAT-0063150,1988-06-03,20.7,2225.9,-105.2,978.7,53.1,28.31,1286.6,Nominal,False,1988
TLM-0000261,SAT-0054650,2006-10-14,20.1,2129.0,-96.9,1232.0,22.4,28.48,1291.8,Nominal,False,2006
TLM-0000262,SAT-0057410,2023-02-17,40.5,568.4,-99.1,746.8,39.2,28.5,1330.4,Nominal,False,2023
TLM-0000263,SAT-0063285,1988-03-05,20.6,763.6,-91.3,1020.0,67.4,28.47,1346.6,Nominal,False,1988
TLM-0000264,SAT-0083791,2019-11-12,58.9,3474.7,-119.2,216.3,54.1,31.81,1285.7,Anomaly,True,2019
TLM-0000265,SAT-0014193,1969-12-01,38.3,2285.3,-103.6,82.9,37.5,28.56,1383.8,Nominal,False,1969
TLM-0000266,SAT-0072284,1998-09-03,24.2,2385.9,-93.8,448.0,25.3,28.4,1284.6,Nominal,False,1998
TLM-0000267,SAT-0046787,1991-11-20,33.5,1921.6,-79.5,963.9,36.6,28.07,1412.9,Nominal,False,1991
TLM-0000268,SAT-0046529,1997-01-21,23.9,1027.4,-81.2,1032.7,31.2,28.32,1332.3,Nominal,False,1997
TLM-0000269,SAT-0077007,2013-05-25,21.7,1552.5,-101.9,1030.5,59.1,28.26,1286.4,Retired,False,2013
TLM-0000270,SAT-0009217,2017-09-11,40.6,1797.2,-77.0,1216.5,74.8,28.02,1364.5,Partially Operational,False,2017
TLM-0000271,SAT-0017240,2005-09-06,42.2,1772.1,-98.4,148.3,49.9,28.28,1284.4,Nominal,False,2005
TLM-0000272,SAT-0092266,1978-03-04,17.7,1647.1,-91.0,629.2,75.4,27.8,1321.4,Nominal,False,1978
TLM-0000273,SAT-0043316,2004-01-24,15.3,1858.0,-69.1,212.8,58.7,28.01,1281.6,Retired,False,2004
TLM-0000274,SAT-0008476,1987-04-11,41.3,1350.7,-90.8,849.7,77.1,28.55,1352.1,Nominal,False,1987
TLM-0000275,SAT-0073016,2008-08-26,37.4,1860.4,-86.5,1080.9,57.0,28.25,1369.1,Nominal,False,2008
TLM-0000276,SAT-0004120,2015-03-06,17.9,1746.3,-77.8,225.2,26.5,27.88,1413.4,Nominal,False,2015
TLM-0000277,SAT-0023826,1974-02-03,42.0,611.9,-101.8,928.9,62.8,27.85,1417.0,Nominal,False,1974
TLM-0000278,SAT-0079006,1977-09-13,30.2,1010.7,-77.2,1087.8,44.6,28.32,1324.6,Retired,False,1977
TLM-0000279,SAT-0082167,2012-06-23,26.8,1806.6,-106.2,425.3,51.5,27.97,1312.6,Failed,False,2012
TLM-0000280,SAT-0068686,1984-08-19,41.4,1344.2,-107.7,663.7,65.5,28.35,1392.0,Nominal,False,1984
TLM-0000281,SAT-0012918,1997-12-03,33.6,1723.6,-85.8,320.8,24.6,28.39,1314.6,Nominal,False,1997
TLM-0000282,SAT-0072517,1984-08-03,26.7,481.6,-73.2,640.3,61.6,28.08,1292.0,Nominal,False,1984
TLM-0000283,SAT-0036453,1999-02-14,42.0,2024.7,-82.6,248.5,21.2,28.31,1386.1,In Testing,False,1999
TLM-0000284,SAT-0006425,1976-05-17,26.2,1740.1,-99.8,1217.4,31.0,28.03,1314.7,Partially Operational,False,1976
TLM-0000285,SAT-0034689,2009-02-21,39.3,904.0,-97.4,690.7,24.0,27.89,1307.8,Partially Operational,False,2009
TLM-0000286,SAT-0052484,2013-04-03,35.2,1224.9,-84.2,1244.9,46.9,28.45,1343.7,Nominal,False,2013
TLM-0000287,SAT-0029049,2007-08-20,27.6,368.7,-94.8,445.9,20.7,28.09,1403.6,Nominal,False,2007
TLM-0000288,SAT-0011257,1970-12-14,104.6,2635.5,-118.6,578.0,99.8,25.42,1282.6,Anomaly,True,1970
TLM-0000289,SAT-0058189,2002-10-18,34.8,1572.8,-71.0,191.0,33.0,28.53,1359.6,Retired,False,2002
TLM-0000290,SAT-0049474,2020-07-14,23.7,2389.1,-93.8,530.2,59.3,28.35,1398.2,Nominal,False,2020
TLM-0000291,SAT-0045248,1969-05-20,38.1,2327.5,-107.6,1113.9,76.6,28.35,1365.9,Nominal,False,1969
TLM-0000292,SAT-0075864,2015-08-24,40.5,1358.9,-74.9,243.3,35.4,28.58,1404.0,Partially Operational,False,2015
TLM-0000293,SAT-0076944,2006-10-12,36.1,722.5,-103.4,255.7,81.1,28.59,1374.5,Nominal,False,2006
TLM-0000294,SAT-0072300,1992-02-02,39.6,1727.5,-77.2,802.2,40.2,28.24,1407.6,Nominal,False,1992
TLM-0000295,SAT-0008105,2019-05-26,33.4,1314.4,-79.3,394.3,56.0,28.25,1313.8,Nominal,False,2019
TLM-0000296,SAT-0002642,1971-02-03,32.6,424.4,-88.5,1032.9,77.9,28.31,1376.3,Retired,False,1971
TLM-0000297,SAT-0033765,2013-05-15,43.6,901.1,-77.6,286.1,68.7,28.23,1307.6,Nominal,False,2013
TLM-0000298,SAT-0047004,2008-07-28,20.9,1445.2,-86.8,90.3,56.6,28.27,1336.6,Nominal,False,2008
TLM-0000299,SAT-0003306,2023-09-20,34.2,1538.8,-93.2,889.5,65.0,28.45,1362.4,Nominal,False,2023
TLM-0000300,SAT-0079830,2002-05-09,21.7,648.4,-90.0,663.5,23.8,28.27,1404.1,Nominal,False,2002
TLM-0000301,SAT-0049596,1993-08-07,16.1,475.9,-74.9,607.2,34.1,28.3,1298.4,Nominal,False,1993
TLM-0000302,SAT-0052241,2024-02-12,26.4,2377.7,-80.0,625.8,45.8,28.05,1397.7,Nominal,False,2024
TLM-0000303,SAT-0022641,2022-09-07,32.6,1833.8,-66.5,703.4,23.9,27.86,1335.9,Nominal,False,2022
TLM-0000304,SAT-0033322,1973-07-07,37.1,918.1,-87.7,1163.7,59.5,27.93,1351.9,Nominal,False,1973
TLM-0000305,SAT-0058816,2012-09-24,38.2,1714.8,-84.7,197.1,78.3,28.23,1327.9,Failed,False,2012
TLM-0000306,SAT-0077842,1992-04-11,18.7,1755.5,-88.7,459.4,21.1,28.1,1389.4,Nominal,False,1992
TLM-0000307,SAT-0030816,2006-02-14,63.3,2968.2,-142.3,1191.1,41.0,30.66,1414.8,Anomaly,True,2006
TLM-0000308,SAT-0063276,2022-07-13,22.5,1950.8,-94.6,865.3,28.4,28.06,1373.8,Retired,False,2022
TLM-0000309,SAT-0033243,2016-01-21,39.7,923.5,-98.7,1077.9,42.9,27.83,1369.4,Nominal,False,2016
TLM-0000310,SAT-0028978,2005-02-22,32.3,1878.8,-108.1,864.0,31.7,28.04,1399.6,Nominal,False,2005
TLM-0000311,SAT-0007706,2016-11-21,25.8,2156.0,-75.7,751.6,49.0,28.1,1393.6,In Testing,False,2016
TLM-0000312,SAT-0079137,2003-07-09,43.6,1060.3,-67.9,180.4,51.2,28.48,1314.2,Retired,False,2003
TLM-0000313,SAT-0007474,2006-11-02,42.2,1329.2,-108.7,56.8,73.1,27.8,1334.8,Nominal,False,2006
TLM-0000314,SAT-0034040,1991-07-04,21.1,1936.9,-104.4,311.9,71.6,28.46,1330.5,Nominal,False,1991
TLM-0000315,SAT-0055111,1989-11-04,37.7,1834.0,-90.5,813.8,80.8,28.16,1407.0,Retired,False,1989
TLM-0000316,SAT-0020173,1978-12-17,39.1,2002.1,-74.5,416.0,77.2,27.99,1341.3,Nominal,False,1978
TLM-0000317,SAT-0058145,2020-09-03,44.6,621.8,-65.5,528.1,76.1,28.49,1312.8,Nominal,False,2020
TLM-0000318,SAT-0051322,2007-04-02,40.6,1809.2,-103.4,193.6,45.5,28.06,1390.4,Nominal,False,2007
TLM-0000319,SAT-0015178,1972-03-06,28.0,881.1,-79.1,535.0,45.6,27.81,1303.3,Failed,False,1972
TLM-0000320,SAT-0043176,2018-07-03,25.1,2025.9,-95.6,749.0,84.3,28.37,1286.1,Nominal,False,2018
TLM-0000321,SAT-0024739,2018-04-08,39.9,437.7,-99.7,72.9,28.0,27.89,1396.5,Partially Operational,False,2018
TLM-0000322,SAT-0025573,1976-02-26,43.8,1806.6,-104.1,692.8,61.3,28.58,1417.6,Nominal,False,1976
TLM-0000323,SAT-0007892,1991-07-12,19.9,387.8,-88.6,306.8,78.7,27.98,1344.8,Nominal,False,1991
TLM-0000324,SAT-0062927,1998-01-10,35.5,702.7,-73.7,1062.4,56.2,28.12,1412.3,Nominal,False,1998
TLM-0000325,SAT-0023910,2008-10-04,37.7,1214.4,-81.9,95.6,81.9,28.41,1292.5,Partially Operational,False,2008
TLM-0000326,SAT-0037484,2007-03-04,19.3,1296.7,-72.1,544.0,76.6,28.35,1311.6,Nominal,False,2007
TLM-0000327,SAT-0060213,2010-03-26,21.8,1831.0,-97.5,899.6,50.6,27.98,1324.4,Retired,False,2010
TLM-0000328,SAT-0070862,2003-03-22,28.3,2308.6,-78.5,969.8,79.5,28.5,1365.1,Nominal,False,2003
TLM-0000329,SAT-0048593,1976-06-09,23.6,1329.2,-96.3,133.0,24.9,28.47,1283.7,Partially Operational,False,1976
TLM-0000330,SAT-0076406,2024-04-09,42.3,2273.6,-98.0,233.6,80.9,28.39,1321.9,Nominal,False,2024
TLM-0000331,SAT-0069116,2003-03-19,21.1,1712.0,-69.6,464.5,74.2,28.33,1349.4,Nominal,False,2003
TLM-0000332,SAT-0075298,2018-09-26,39.8,434.1,-67.0,247.7,80.0,28.44,1361.1,Retired,False,2018
TLM-0000333,SAT-0037856,2006-08-17,30.2,1240.8,-76.8,302.4,48.1,27.95,1339.2,Nominal,False,2006
TLM-0000334,SAT-0021071,2011-08-27,22.3,519.9,-73.9,379.8,44.0,28.11,1337.1,Nominal,False,2011
TLM-0000335,SAT-0065747,2017-06-21,24.9,1507.0,-107.2,1060.7,35.8,28.26,1385.7,Nominal,False,2017
TLM-0000336,SAT-0061358,2011-11-05,15.9,605.6,-99.6,151.4,30.1,27.89,1397.9,Nominal,False,2011
TLM-0000337,SAT-0063050,1990-07-02,39.7,1333.8,-68.6,480.7,22.3,28.44,1338.6,Retired,False,1990
TLM-0000338,SAT-0011058,2005-01-10,32.4,1209.7,-100.5,1218.7,63.9,28.22,1360.6,In Testing,False,2005
TLM-0000339,SAT-0082239,2021-12-08,15.8,374.1,-76.3,983.5,38.1,28.49,1401.6,Nominal,False,2021
TLM-0000340,SAT-0004335,2001-02-16,25.2,1890.8,-94.3,1206.3,30.2,28.13,1301.3,Retired,False,2001
TLM-0000341,SAT-0020541,2005-02-07,27.5,1555.5,-77.1,1024.0,74.7,27.95,1345.8,Nominal,False,2005
TLM-0000342,SAT-0025458,2007-09-25,18.5,2069.2,-71.4,714.8,38.9,28.1,1393.4,Retired,False,2007
TLM-0000343,SAT-0020018,1999-04-05,44.3,1033.9,-108.4,126.0,61.7,28.13,1306.3,Retired,False,1999
TLM-0000344,SAT-0052621,2013-05-23,34.9,1029.9,-87.2,954.3,57.1,28.23,1388.2,Retired,False,2013
TLM-0000345,SAT-0070918,2000-12-15,21.4,1533.0,-65.5,358.4,21.6,28.24,1282.7,Nominal,False,2000
TLM-0000346,SAT-0000339,1990-05-02,21.7,683.9,-81.1,1170.0,23.3,28.3,1295.1,Nominal,False,1990
TLM-0000347,SAT-0007278,1972-09-14,44.8,2380.7,-89.2,322.7,49.4,28.51,1367.8,Retired,False,1972
TLM-0000348,SAT-0011967,1961-08-12,20.9,2225.1,-104.9,992.2,52.0,28.11,1376.6,Retired,False,1961
TLM-0000349,SAT-0049741,2006-02-19,29.2,1278.5,-70.7,581.9,47.0,28.09,1300.9,Retired,False,2006
TLM-0000350,SAT-0035518,2015-01-08,26.1,526.8,-97.7,561.4,41.0,27.91,1288.1,Nominal,False,2015
TLM-0000351,SAT-0090186,2010-11-20,42.7,655.2,-73.3,311.1,25.0,28.49,1370.1,Nominal,False,2010
TLM-0000352,SAT-0055145,2014-06-07,18.0,1572.3,-96.6,236.2,48.7,28.34,1379.5,Nominal,False,2014
TLM-0000353,SAT-0045054,1982-08-06,31.8,1080.7,-72.4,407.8,40.3,28.17,1327.3,Nominal,False,1982
TLM-0000354,SAT-0063025,1976-07-03,34.7,570.9,-87.0,537.9,27.4,27.98,1415.5,Failed,False,1976
TLM-0000355,SAT-0085517,2008-06-07,23.6,1358.5,-65.3,983.5,21.7,28.3,1382.2,Nominal,False,2008
TLM-0000356,SAT-0007144,2022-03-20,28.1,2275.4,-88.2,705.5,58.7,28.24,1343.7,Retired,False,2022
TLM-0000357,SAT-0051390,1995-11-20,19.3,1931.8,-84.5,832.3,68.8,28.12,1359.9,Nominal,False,1995
TLM-0000358,SAT-0051188,2000-08-11,42.8,2202.7,-105.9,702.1,57.0,28.02,1318.6,Failed,False,2000
TLM-0000359,SAT-0040720,1999-09-21,16.5,1482.3,-69.1,631.3,64.0,28.17,1391.0,Nominal,False,1999
TLM-0000360,SAT-0081394,1993-05-09,31.7,2177.1,-83.7,514.1,40.3,27.86,1290.7,Nominal,False,1993
TLM-0000361,SAT-0014563,2015-06-05,37.0,1290.4,-97.9,273.4,26.6,28.44,1396.1,Nominal,False,2015
TLM-0000362,SAT-0063541,2009-02-26,38.2,1869.8,-84.7,643.0,36.1,28.08,1325.5,Nominal,False,2009
TLM-0000363,SAT-0088903,2001-11-27,45.0,507.2,-89.7,606.5,41.8,28.57,1400.4,Retired,False,2001
TLM-0000364,SAT-0053489,2017-02-22,15.2,1806.2,-98.4,1023.1,82.6,28.16,1346.2,Nominal,False,2017
TLM-0000365,SAT-0050631,1973-04-27,30.3,1114.8,-68.6,286.1,52.1,28.47,1287.0,Retired,False,1973
TLM-0000366,SAT-0084980,1982-11-02,30.2,2119.3,-68.5,973.4,23.0,27.92,1380.3,Failed,False,1982
TLM-0000367,SAT-0078706,1989-04-14,15.0,1589.8,-107.2,720.5,32.0,28.46,1357.3,Nominal,False,1989
TLM-0000368,SAT-0013420,2001-01-10,42.0,2279.7,-85.6,285.5,68.9,28.17,1285.8,Nominal,False,2001
TLM-0000369,SAT-0036334,2011-07-19,23.9,613.5,-76.5,601.8,26.3,28.51,1371.1,Nominal,False,2011
TLM-0000370,SAT-0055711,2020-09-20,26.4,1099.3,-80.2,918.4,81.4,28.11,1336.6,Nominal,False,2020
TLM-0000371,SAT-0042789,1982-12-05,37.3,1312.3,-72.3,450.2,22.4,27.83,1343.2,Nominal,False,1982
TLM-0000372,SAT-0013995,2006-11-01,33.5,364.4,-83.1,972.2,44.5,28.16,1315.0,Retired,False,2006
TLM-0000373,SAT-0046741,2015-03-04,18.8,378.7,-94.4,74.7,56.9,27.89,1290.3,Nominal,False,2015
TLM-0000374,SAT-0028289,1996-10-10,39.2,1090.0,-104.7,580.0,22.8,28.45,1363.7,Nominal,False,1996
TLM-0000375,SAT-0086065,2019-05-12,41.1,1193.2,-75.0,220.6,70.0,28.46,1336.7,Nominal,False,2019
TLM-0000376,SAT-0073354,2010-05-14,43.2,1094.1,-101.2,1030.5,53.1,28.15,1282.9,Nominal,False,2010
TLM-0000377,SAT-0072118,1976-07-09,25.5,1528.5,-105.4,500.6,66.6,28.56,1312.9,Nominal,False,1976
TLM-0000378,SAT-0035259,1990-02-16,37.4,598.2,-68.1,1215.7,70.8,28.6,1333.5,Partially Operational,False,1990
TLM-0000379,SAT-0069727,2008-04-13,35.7,1531.4,-76.7,133.3,79.0,28.01,1413.7,Nominal,False,2008
TLM-0000380,SAT-0006599,2008-09-01,27.6,425.6,-104.3,248.3,42.7,28.21,1366.4,Retired,False,2008
TLM-0000381,SAT-0076038,1997-08-24,22.2,1551.6,-101.6,420.8,21.1,28.16,1330.3,In Testing,False,1997
TLM-0000382,SAT-0007228,1982-04-16,31.1,1953.2,-90.6,563.0,75.3,27.91,1377.4,Nominal,False,1982
TLM-0000383,SAT-0077691,1980-02-01,65.1,2187.0,-132.3,1093.4,62.9,26.91,1402.5,Anomaly,True,1980
TLM-0000384,SAT-0007606,2023-03-28,16.6,2283.1,-89.7,792.9,26.6,28.38,1291.2,Nominal,False,2023
TLM-0000385,SAT-0021345,2022-12-27,40.7,601.2,-100.3,440.4,21.5,28.17,1301.4,Retired,False,2022
TLM-0000386,SAT-0044103,2023-02-05,30.9,2277.9,-74.8,681.2,25.9,28.18,1368.2,Retired,False,2023
TLM-0000387,SAT-0041094,2016-10-15,41.1,1825.4,-91.8,399.1,29.5,28.39,1325.8,In Testing,False,2016
TLM-0000388,SAT-0020973,1970-12-08,21.2,998.0,-68.1,364.4,72.3,28.33,1371.9,Nominal,False,1970
TLM-0000389,SAT-0019416,2019-03-05,32.9,749.3,-71.1,540.4,55.3,28.34,1359.6,Nominal,False,2019
TLM-0000390,SAT-0084609,1977-05-19,16.1,1807.2,-82.8,819.5,30.5,28.08,1329.1,Nominal,False,1977
TLM-0000391,SAT-0000422,2016-02-04,22.7,1894.4,-91.9,430.1,68.5,28.56,1285.7,Nominal,False,2016
TLM-0000392,SAT-0053147,2018-05-21,77.8,2317.7,-124.7,686.7,79.3,25.17,1311.1,Anomaly,True,2018
TLM-0000393,SAT-0008694,2024-12-16,34.5,1114.6,-97.2,1159.4,20.8,28.59,1379.0,Retired,False,2024
TLM-0000394,SAT-0068677,2022-11-02,39.3,1304.2,-77.9,449.4,52.9,28.04,1361.8,Nominal,False,2022
TLM-0000395,SAT-0045920,2010-02-06,36.6,2162.1,-72.4,764.6,72.5,28.24,1417.5,Failed,False,2010
TLM-0000396,SAT-0070931,1985-04-03,38.3,1980.5,-99.9,219.5,47.5,28.24,1381.9,Nominal,False,1985
TLM-0000397,SAT-0083145,1999-09-06,43.6,1799.7,-66.3,902.8,39.0,28.24,1389.1,Nominal,False,1999
TLM-0000398,SAT-0073312,2019-04-16,41.8,715.4,-93.2,524.5,65.7,28.18,1296.3,Nominal,False,2019
TLM-0000399,SAT-0036279,1982-03-08,16.0,2323.7,-108.2,1045.6,67.1,27.82,1352.2,Nominal,False,1982
TLM-0000400,SAT-0059220,2024-10-28,19.3,697.7,-97.8,193.5,35.9,28.1,1387.3,Nominal,False,2024
TLM-0000401,SAT-0054236,2009-07-27,36.3,1943.6,-106.1,906.9,21.5,28.26,1397.9,Nominal,False,2009
TLM-0000402,SAT-0075083,2008-11-25,15.0,1998.6,-66.0,447.1,84.3,28.43,1384.2,Nominal,False,2008
TLM-0000403,SAT-0078147,2008-07-19,37.7,530.2,-91.5,895.6,50.7,28.27,1389.4,Nominal,False,2008
TLM-0000404,SAT-0062398,1993-11-14,37.7,2090.6,-102.1,311.1,20.8,28.26,1283.7,Failed,False,1993
TLM-0000405,SAT-0018910,2010-11-12,18.5,1439.4,-73.8,227.2,84.1,28.15,1416.3,Nominal,False,2010
TLM-0000406,SAT-0090476,2011-05-17,17.9,2093.3,-89.8,1128.5,23.2,28.02,1291.0,Nominal,False,2011
TLM-0000407,SAT-0027277,1998-08-02,21.7,1909.5,-108.8,63.5,22.5,27.8,1284.6,Nominal,False,1998
TLM-0000408,SAT-0040444,2016-05-05,28.7,1318.0,-109.3,366.8,33.4,28.37,1336.0,Retired,False,2016
TLM-0000409,SAT-0068381,2009-05-26,36.9,1578.9,-101.1,707.8,70.6,27.97,1381.5,Nominal,False,2009
TLM-0000410,SAT-0069819,1987-03-16,35.7,744.6,-84.1,415.3,65.6,28.16,1298.8,Nominal,False,1987
TLM-0000411,SAT-0005120,2015-12-08,15.1,486.2,-108.9,460.8,68.8,28.19,1351.6,Nominal,False,2015
TLM-0000412,SAT-0022806,2024-09-02,19.8,1406.2,-83.3,102.0,52.5,28.29,1419.0,Retired,False,2024
TLM-0000413,SAT-0088882,2020-01-03,35.8,2004.7,-86.8,850.7,46.4,28.48,1322.1,Nominal,False,2020
TLM-0000414,SAT-0033730,1990-05-17,43.4,400.7,-96.6,573.3,25.6,28.36,1293.8,Nominal,False,1990
TLM-0000415,SAT-0032144,1971-10-05,19.3,1083.9,-70.0,796.0,54.7,28.3,1407.0,Nominal,False,1971
TLM-0000416,SAT-0006236,2007-08-05,20.2,379.0,-69.4,116.1,21.2,28.41,1369.9,Retired,False,2007
TLM-0000417,SAT-0062493,2022-02-18,80.3,3685.8,-139.0,1047.3,69.7,25.0,1374.6,Anomaly,True,2022
TLM-0000418,SAT-0075681,2022-03-24,31.6,1024.5,-87.0,449.5,73.1,28.32,1318.1,Nominal,False,2022
TLM-0000419,SAT-0056823,2010-01-02,18.0,580.7,-84.8,859.2,81.9,28.52,1294.2,Failed,False,2010
TLM-0000420,SAT-0060950,2015-03-16,24.4,777.1,-88.6,1091.0,22.4,27.99,1292.4,Nominal,False,2015
TLM-0000421,SAT-0067207,2011-08-25,22.7,1849.1,-95.9,1115.2,63.5,28.16,1362.5,Failed,False,2011
TLM-0000422,SAT-0013672,2011-07-06,16.0,1946.1,-101.4,955.1,79.8,28.21,1348.3,Nominal,False,2011
TLM-0000423,SAT-0082907,1999-10-27,41.0,2304.3,-101.6,724.9,83.3,28.09,1386.6,Nominal,False,1999
TLM-0000424,SAT-0039815,2016-05-20,44.0,1919.6,-68.0,206.4,57.9,28.5,1412.4,Partially Operational,False,2016
TLM-0000425,SAT-0072654,2020-10-13,33.2,412.5,-91.8,1142.4,65.7,28.52,1398.0,Nominal,False,2020
TLM-0000426,SAT-0061832,2003-11-14,16.8,502.2,-81.0,994.8,41.7,27.88,1316.0,Retired,False,2003
TLM-0000427,SAT-0093190,2017-07-24,25.4,907.2,-72.1,77.1,32.1,28.56,1304.8,Retired,False,2017
TLM-0000428,SAT-0034185,2017-11-16,26.1,1500.4,-79.1,815.8,50.1,27.97,1317.8,Retired,False,2017
TLM-0000429,SAT-0092585,1988-10-06,31.0,1764.2,-100.8,553.5,60.5,27.89,1382.7,Nominal,False,1988
TLM-0000430,SAT-0065444,2021-06-28,30.3,814.6,-95.8,139.7,34.0,28.19,1385.0,Nominal,False,2021
TLM-0000431,SAT-0092810,2024-07-09,31.4,705.7,-80.9,396.9,66.4,28.39,1389.4,Retired,False,2024
TLM-0000432,SAT-0001730,2022-12-05,22.3,1902.4,-73.9,547.0,80.5,27.95,1291.7,Nominal,False,2022
TLM-0000433,SAT-0079966,2017-03-18,28.9,910.6,-65.2,226.4,47.6,28.07,1354.6,Nominal,False,2017
TLM-0000434,SAT-0050960,2021-09-24,30.5,1031.1,-106.7,989.9,34.1,27.86,1309.6,Failed,False,2021
