satellite_id,mission_id,satellite_name,country,operator,purpose,launch_date,year,quarter,orbit_type,mass_kg,status
SAT-0000211,MSN-0000222,ES-SAT-000211,ESA,ESA,Communications,1976-10-10,1976,4,MEO,228.2,Failed
SAT-0000212,MSN-0000223,IN-SAT-000212,India,ISRO,Weather Monitoring,1999-06-04,1999,2,LEO,488.2,In Testing
SAT-0000213,MSN-0000224,RU-SAT-000213,Russia,ISS-Reshetnev,Earth Observation,2005-02-01,2005,1,LEO,664.5,Operational
SAT-0000214,MSN-0000225,US-SAT-000214,USA,ULA,Navigation,2017-12-18,2017,4,GEO,4344.1,Operational
SAT-0000215,MSN-0000227,CH-SAT-000215,China,CASIC,Technology Testing,1979-05-01,1979,2,LEO,931.7,Operational
SAT-0000216,MSN-0000228,JA-SAT-000216,Japan,MHI,Earth Observation,2009-05-11,2009,2,GTO,3575.3,Operational
SAT-0000217,MSN-0000229,RU-SAT-000217,Russia,ISS-Reshetnev,Earth Observation,2015-11-16,2015,4,SSO,2491.2,Retired
SAT-0000218,MSN-0000230,CH-SAT-000218,China,CASC,Communications,2007-11-25,2007,4,LEO,1078.5,Operational
SAT-0000219,MSN-0000231,US-SAT-000219,USA,Boeing,Communications,2018-07-22,2018,3,LEO,663.2,Operational
SAT-0000220,MSN-0000232,US-SAT-000220,USA,Boeing,Earth Observation,2004-07-18,2004,3,HEO,9715.0,Failed
SAT-0000221,MSN-0000233,IN-SAT-000221,India,ISRO,Space Exploration,2021-09-20,2021,3,HEO,1218.6,Retired
SAT-0000222,MSN-0000234,US-SAT-000222,USA,NASA,Weather Monitoring,2012-07-25,2012,3,GTO,32789.0,Operational
SAT-0000223,MSN-0000235,US-SAT-000223,USA,Northrop Grumman,Earth Observation,2007-12-19,2007,4,LEO,2252.4,Operational
SAT-0000224,MSN-0000236,OT-SAT-000224,Other,Unknown Agency,Earth Observation,1993-02-04,1993,1,LEO,3151.4,Retired
SAT-0000225,MSN-0000237,RU-SAT-000225,Russia,Roscosmos,Weather Monitoring,2014-08-11,2014,3,LEO,1291.2,Operational
SAT-0000226,MSN-0000238,US-SAT-000226,USA,Boeing,Navigation,1990-03-18,1990,1,LEO,15868.6,Operational
SAT-0000227,MSN-0000239,RU-SAT-000227,Russia,Roscosmos,Navigation,2011-07-13,2011,3,MEO,493.5,Retired
SAT-0000228,MSN-0000239,RU-SAT-000228,Russia,Roscosmos,Earth Observation,2011-07-13,2011,3,MEO,205.7,Operational
SAT-0000229,MSN-0000239,RU-SAT-000229,Russia,Roscosmos,Earth Observation,2011-07-13,2011,3,MEO,370.9,Retired
SAT-0000230,MSN-0000239,RU-SAT-000230,Russia,Roscosmos,Navigation,2011-07-13,2011,3,MEO,273.5,Operational
SAT-0000231,MSN-0000240,US-SAT-000231,USA,ULA,Navigation,2018-02-19,2018,1,SSO,1389.9,Operational
SAT-0000232,MSN-0000241,RU-SAT-000232,Russia,ISS-Reshetnev,Technology Testing,2020-09-21,2020,3,GEO,3329.4,Operational
SAT-0000233,MSN-0000242,JA-SAT-000233,Japan,JAXA,Communications,1994-10-19,1994,4,GEO,474.4,Operational
SAT-0000234,MSN-0000243,US-SAT-000234,USA,Rocket Lab,Communications,2005-07-20,2005,3,GEO,295.0,Operational
SAT-0000235,MSN-0000245,US-SAT-000235,USA,NASA,Space Exploration,2007-11-16,2007,4,GEO,2625.2,Failed
SAT-0000236,MSN-0000246,IN-SAT-000236,India,ISRO,Communications,1969-04-18,1969,2,LEO,263.2,Operational
SAT-0000237,MSN-0000246,IN-SAT-000237,India,ISRO,Navigation,1969-04-18,1969,2,LEO,641.8,Operational
SAT-0000238,MSN-0000246,IN-SAT-000238,India,ISRO,Communications,1969-04-18,1969,2,LEO,705.4,In Testing
SAT-0000239,MSN-0000246,IN-SAT-000239,India,ISRO,Communications,1969-04-18,1969,2,LEO,1564.0,Retired
SAT-0000240,MSN-0000246,IN-SAT-000240,India,ISRO,Communications,1969-04-18,1969,2,LEO,678.4,Operational
SAT-0000241,MSN-0000246,IN-SAT-000241,India,ISRO,Scientific Research,1969-04-18,1969,2,LEO,1291.5,Operational
SAT-0000242,MSN-0000247,US-SAT-000242,USA,Rocket Lab,Earth Observation,2016-06-18,2016,2,MEO,1521.7,Operational
SAT-0000243,MSN-0000248,IN-SAT-000243,India,ISRO,Technology Testing,2024-08-09,2024,3,SSO,3824.2,Retired
SAT-0000244,MSN-0000250,CH-SAT-000244,China,CNSA,Communications,2009-03-11,2009,1,LEO,447.3,Operational
SAT-0000245,MSN-0000252,ES-SAT-000245,ESA,ESA,Earth Observation,2008-05-21,2008,2,LEO,2555.9,Retired
SAT-0000246,MSN-0000253,IN-SAT-000246,India,ISRO,Communications,2020-08-16,2020,3,GEO,816.0,Operational
SAT-0000247,MSN-0000255,RU-SAT-000247,Russia,ISS-Reshetnev,Earth Observation,2008-08-26,2008,3,SSO,1188.4,Retired
SAT-0000248,MSN-0000256,IS-SAT-000248,Israel,ISA,Space Exploration,2002-07-07,2002,3,HEO,1991.6,Operational
SAT-0000249,MSN-0000257,SO-SAT-000249,South Korea,KARI,Communications,2012-05-03,2012,2,GEO,9503.0,Retired
SAT-0000250,MSN-0000258,US-SAT-000250,USA,NASA,Technology Testing,1988-02-05,1988,1,LEO,249.1,Failed
SAT-0000251,MSN-0000258,US-SAT-000251,USA,NASA,Technology Testing,1988-02-05,1988,1,LEO,1438.0,Failed
SAT-0000252,MSN-0000259,RU-SAT-000252,Russia,ISS-Reshetnev,Communications,2020-12-05,2020,4,LEO,1628.8,Retired
SAT-0000253,MSN-0000260,US-SAT-000253,USA,NASA,Earth Observation,2018-03-21,2018,1,LEO,1713.5,Operational
SAT-0000254,MSN-0000262,CH-SAT-000254,China,CASC,Earth Observation,2023-06-26,2023,2,LEO,4425.0,Operational
SAT-0000255,MSN-0000263,CH-SAT-000255,China,GALACTIC ENERGY,Navigation,2017-12-01,2017,4,SSO,3314.8,Failed
SAT-0000256,MSN-0000264,US-SAT-000256,USA,NASA,Earth Observation,2023-08-13,2023,3,LEO,2011.7,Retired
SAT-0000257,MSN-0000265,BR-SAT-000257,Brazil,AEB,Scientific Research,2022-03-13,2022,1,LEO,15006.9,Retired
SAT-0000258,MSN-0000267,RU-SAT-000258,Russia,Roscosmos,Military,2011-09-20,2011,3,LEO,5061.0,Operational
SAT-0000259,MSN-0000268,RU-SAT-000259,Russia,Roscosmos,Navigation,2019-11-21,2019,4,LEO,1662.0,Failed
SAT-0000260,MSN-0000269,US-SAT-000260,USA,SpaceX,Communications,2002-10-02,2002,4,GEO,1375.1,Retired
SAT-0000261,MSN-0000271,US-SAT-000261,USA,Boeing,Navigation,1996-07-09,1996,3,LEO,3634.7,Failed
SAT-0000262,MSN-0000273,CH-SAT-000262,China,CNSA,Navigation,2020-04-02,2020,2,LEO,2382.0,Failed
SAT-0000263,MSN-0000274,UK-SAT-000263,UK,UKSA,Navigation,2001-06-08,2001,2,HEO,1953.2,Operational
SAT-0000264,MSN-0000275,US-SAT-000264,USA,ULA,Weather Monitoring,1972-04-26,1972,2,Heliocentric,722.6,Partially Operational
SAT-0000265,MSN-0000276,US-SAT-000265,USA,Northrop Grumman,Technology Testing,2002-06-07,2002,2,GEO,2768.8,Operational
SAT-0000266,MSN-0000279,CH-SAT-000266,China,GALACTIC ENERGY,Navigation,2004-01-05,2004,1,LEO,7278.1,Operational
SAT-0000267,MSN-0000281,IT-SAT-000267,Italy,ASI,Communications,1991-06-26,1991,2,MEO,6658.2,Operational
SAT-0000268,MSN-0000282,US-SAT-000268,USA,Northrop Grumman,Communications,1979-02-06,1979,1,LEO,830.4,Operational
SAT-0000269,MSN-0000283,IN-SAT-000269,India,ISRO,Communications,2003-02-03,2003,1,SSO,1534.2,Partially Operational
SAT-0000270,MSN-0000284,RU-SAT-000270,Russia,Roscosmos,Earth Observation,1990-06-13,1990,2,LEO,3321.1,Retired
SAT-0000271,MSN-0000285,RU-SAT-000271,Russia,Roscosmos,Military,2015-04-04,2015,2,LEO,2395.4,Retired
SAT-0000272,MSN-0000286,JA-SAT-000272,Japan,JAXA,Communications,2010-11-03,2010,4,GEO,761.6,Operational
SAT-0000273,MSN-0000286,JA-SAT-000273,Japan,JAXA,Military,2010-11-03,2010,4,GEO,652.6,Operational
SAT-0000274,MSN-0000286,JA-SAT-000274,Japan,JAXA,Space Exploration,2010-11-03,2010,4,GEO,453.8,Retired
SAT-0000275,MSN-0000286,JA-SAT-000275,Japan,JAXA,Technology Testing,2010-11-03,2010,4,GEO,528.5,Operational
SAT-0000276,MSN-0000286,JA-SAT-000276,Japan,JAXA,Military,2010-11-03,2010,4,GEO,1261.8,Operational
SAT-0000277,MSN-0000286,JA-SAT-000277,Japan,JAXA,Earth Observation,2010-11-03,2010,4,GEO,664.6,Partially Operational
SAT-0000278,MSN-0000288,RU-SAT-000278,Russia,ISS-Reshetnev,Scientific Research,2013-03-12,2013,1,HEO,2144.0,Operational
SAT-0000279,MSN-0000289,US-SAT-000279,USA,Boeing,Space Exploration,1990-05-16,1990,2,SSO,2826.4,Operational
SAT-0000280,MSN-0000290,GE-SAT-000280,Germany,DLR,Navigation,2011-09-26,2011,3,Heliocentric,777.3,Operational
SAT-0000281,MSN-0000291,IN-SAT-000281,India,ISRO,Earth Observation,2008-06-13,2008,2,LEO,551.0,Failed
SAT-0000282,MSN-0000291,IN-SAT-000282,India,ISRO,Earth Observation,2008-06-13,2008,2,LEO,1068.9,Retired
SAT-0000283,MSN-0000291,IN-SAT-000283,India,ISRO,Navigation,2008-06-13,2008,2,LEO,618.8,Retired
SAT-0000284,MSN-0000291,IN-SAT-000284,India,ISRO,Earth Observation,2008-06-13,2008,2,LEO,798.0,Operational
SAT-0000285,MSN-0000291,IN-SAT-000285,India,ISRO,Earth Observation,2008-06-13,2008,2,LEO,991.9,Operational
SAT-0000286,MSN-0000291,IN-SAT-000286,India,ISRO,Military,2008-06-13,2008,2,LEO,489.7,Operational
SAT-0000287,MSN-0000291,IN-SAT-000287,India,ISRO,Earth Observation,2008-06-13,2008,2,LEO,1067.0,Partially Operational
SAT-0000288,MSN-0000292,OT-SAT-000288,Other,Unknown Agency,Technology Testing,2016-04-06,2016,2,LEO,996.7,Partially Operational
SAT-0000289,MSN-0000293,UA-SAT-000289,UAE,UAESA,Communications,2024-07-12,2024,3,LEO,1589.7,Retired
SAT-0000290,MSN-0000294,RU-SAT-000290,Russia,Roscosmos,Communications,1982-04-27,1982,2,GEO,2150.3,Operational
SAT-0000291,MSN-0000295,US-SAT-000291,USA,ULA,Communications,2006-01-11,2006,1,LEO,548.6,Failed
SAT-0000292,MSN-0000297,ES-SAT-000292,ESA,Arianespace,Communications,1996-06-05,1996,2,MEO,3133.2,Operational
SAT-0000293,MSN-0000298,IT-SAT-000293,Italy,ASI,Earth Observation,2022-06-08,2022,2,GEO,268.3,Operational
SAT-0000294,MSN-0000299,US-SAT-000294,USA,ULA,Navigation,1959-12-19,1959,4,SSO,150.9,Operational
SAT-0000295,MSN-0000299,US-SAT-000295,USA,ULA,Communications,1959-12-19,1959,4,SSO,288.1,Operational
SAT-0000296,MSN-0000299,US-SAT-000296,USA,ULA,Scientific Research,1959-12-19,1959,4,SSO,154.8,Operational
SAT-0000297,MSN-0000299,US-SAT-000297,USA,ULA,Scientific Research,1959-12-19,1959,4,SSO,225.7,Operational
SAT-0000298,MSN-0000300,IT-SAT-000298,Italy,ASI,Navigation,2008-08-05,2008,3,MEO,3145.3,Retired
SAT-0000299,MSN-0000301,GE-SAT-000299,Germany,DLR,Communications,2014-11-24,2014,4,LEO,2397.3,Operational
SAT-0000300,MSN-0000302,ES-SAT-000300,ESA,Arianespace,Earth Observation,2002-07-06,2002,3,GEO,383.4,Operational
SAT-0000301,MSN-0000304,US-SAT-000301,USA,ULA,Communications,1998-12-03,1998,4,GTO,789.1,Operational
SAT-0000302,MSN-0000305,CH-SAT-000302,China,CASC,Weather Monitoring,1968-11-06,1968,4,SSO,1174.5,Operational
SAT-0000303,MSN-0000306,CH-SAT-000303,China,GALACTIC ENERGY,Scientific Research,2006-11-10,2006,4,LEO,7209.6,Partially Operational
SAT-0000304,MSN-0000307,RU-SAT-000304,Russia,Roscosmos,Earth Observation,1993-11-21,1993,4,GEO,971.8,Retired
SAT-0000305,MSN-0000308,US-SAT-000305,USA,ULA,Communications,2003-11-09,2003,4,GEO,1670.7,Operational
SAT-0000306,MSN-0000309,RU-SAT-000306,Russia,Roscosmos,Communications,1991-08-09,1991,3,SSO,741.3,Operational
SAT-0000307,MSN-0000310,RU-SAT-000307,Russia,ISS-Reshetnev,Earth Observation,2023-10-08,2023,4,LEO,1428.4,Operational
SAT-0000308,MSN-0000311,ES-SAT-000308,ESA,ESA,Weather Monitoring,2008-04-16,2008,2,LEO,1537.0,Operational
SAT-0000309,MSN-0000312,IN-SAT-000309,India,ISRO,Earth Observation,2024-04-26,2024,2,LEO,2201.6,Partially Operational
SAT-0000310,MSN-0000313,JA-SAT-000310,Japan,MHI,Communications,2009-06-24,2009,2,LEO,1819.9,Operational
SAT-0000311,MSN-0000314,US-SAT-000311,USA,Northrop Grumman,Communications,2009-07-04,2009,3,LEO,494.5,In Testing
SAT-0000312,MSN-0000315,SO-SAT-000312,South Korea,KARI,Communications,2008-02-26,2008,1,SSO,7141.6,Operational
SAT-0000313,MSN-0000316,RU-SAT-000313,Russia,ISS-Reshetnev,Military,2000-10-20,2000,4,GEO,732.8,Operational
SAT-0000314,MSN-0000316,RU-SAT-000314,Russia,ISS-Reshetnev,Technology Testing,2000-10-20,2000,4,GEO,603.3,Operational
SAT-0000315,MSN-0000317,US-SAT-000315,USA,Rocket Lab,Earth Observation,1992-06-01,1992,2,SSO,1423.1,Failed
SAT-0000316,MSN-0000318,BR-SAT-000316,Brazil,AEB,Earth Observation,1994-12-15,1994,4,LEO,3310.3,Operational
SAT-0000317,MSN-0000320,IN-SAT-000317,India,ISRO,Navigation,2008-03-07,2008,1,SSO,3375.9,Operational
SAT-0000318,MSN-0000321,RU-SAT-000318,Russia,ISS-Reshetnev,Scientific Research,1998-08-17,1998,3,GEO,392.4,Operational
SAT-0000319,MSN-0000321,RU-SAT-000319,Russia,ISS-Reshetnev,Communications,1998-08-17,1998,3,GEO,465.1,Retired
SAT-0000320,MSN-0000321,RU-SAT-000320,Russia,ISS-Reshetnev,Communications,1998-08-17,1998,3,GEO,557.6,Failed
SAT-0000321,MSN-0000321,RU-SAT-000321,Russia,ISS-Reshetnev,Earth Observation,1998-08-17,1998,3,GEO,447.2,Retired
SAT-0000322,MSN-0000322,FR-SAT-000322,France,Arianespace,Communications,1997-03-27,1997,1,MEO,2369.2,Retired
SAT-0000323,MSN-0000324,IT-SAT-000323,Italy,ASI,Earth Observation,2003-03-21,2003,1,GEO,584.1,Operational
SAT-0000324,MSN-0000325,UA-SAT-000324,UAE,UAESA,Scientific Research,2014-05-14,2014,2,SSO,703.3,Retired
SAT-0000325,MSN-0000326,US-SAT-000325,USA,Rocket Lab,Earth Observation,2023-06-18,2023,2,GEO,6526.4,Operational
SAT-0000326,MSN-0000327,US-SAT-000326,USA,SpaceX,Weather Monitoring,2011-05-09,2011,2,MEO,45.9,Failed
SAT-0000327,MSN-0000329,US-SAT-000327,USA,Rocket Lab,Space Exploration,1999-01-19,1999,1,Lunar,3108.9,Operational
SAT-0000328,MSN-0000330,IN-SAT-000328,India,ISRO,Technology Testing,2012-09-10,2012,3,SSO,1740.1,Operational
SAT-0000329,MSN-0000331,RU-SAT-000329,Russia,Roscosmos,Scientific Research,2014-09-25,2014,3,GTO,750.1,Operational
SAT-0000330,MSN-0000332,US-SAT-000330,USA,NASA,Scientific Research,1996-05-19,1996,2,LEO,1145.3,Retired
SAT-0000331,MSN-0000334,US-SAT-000331,USA,NASA,Weather Monitoring,2008-08-05,2008,3,SSO,4833.5,Failed
SAT-0000332,MSN-0000335,CH-SAT-000332,China,CNSA,Earth Observation,2011-01-15,2011,1,LEO,967.5,Retired
SAT-0000333,MSN-0000336,RU-SAT-000333,Russia,ISS-Reshetnev,Communications,2001-08-13,2001,3,LEO,2237.0,Operational
SAT-0000334,MSN-0000337,GE-SAT-000334,Germany,DLR,Communications,2006-01-22,2006,1,GEO,757.5,Retired
SAT-0000335,MSN-0000338,CH-SAT-000335,China,CASIC,Communications,1974-01-10,1974,1,LEO,4224.2,Operational
SAT-0000336,MSN-0000339,ES-SAT-000336,ESA,ESA,Communications,2024-08-12,2024,3,LEO,878.6,Operational
SAT-0000337,MSN-0000340,US-SAT-000337,USA,Boeing,Earth Observation,2009-03-04,2009,1,MEO,203.1,Operational
SAT-0000338,MSN-0000341,US-SAT-000338,USA,Boeing,Communications,1971-01-22,1971,1,GEO,785.2,Retired
SAT-0000339,MSN-0000342,US-SAT-000339,USA,Rocket Lab,Earth Observation,1987-11-21,1987,4,LEO,1653.5,Operational
SAT-0000340,MSN-0000343,CH-SAT-000340,China,CASC,Communications,2001-02-17,2001,1,LEO,632.2,Retired
SAT-0000341,MSN-0000346,CH-SAT-000341,China,CNSA,Communications,2024-05-15,2024,2,LEO,1634.7,Operational
SAT-0000342,MSN-0000347,RU-SAT-000342,Russia,ISS-Reshetnev,Scientific Research,2001-02-04,2001,1,LEO,629.4,In Testing
SAT-0000343,MSN-0000348,US-SAT-000343,USA,ULA,Weather Monitoring,1998-06-06,1998,2,LEO,1113.3,Operational
SAT-0000344,MSN-0000349,ES-SAT-000344,ESA,Arianespace,Technology Testing,2001-03-04,2001,1,GEO,73.5,Operational
SAT-0000345,MSN-0000350,RU-SAT-000345,Russia,Roscosmos,Military,2002-10-13,2002,4,GEO,1206.9,Operational
SAT-0000346,MSN-0000351,RU-SAT-000346,Russia,Roscosmos,Space Exploration,2002-02-09,2002,1,LEO,3795.3,Retired
SAT-0000347,MSN-0000352,ES-SAT-000347,ESA,Arianespace,Weather Monitoring,2006-12-20,2006,4,LEO,5344.6,Operational
SAT-0000348,MSN-0000353,ES-SAT-000348,ESA,Arianespace,Space Exploration,2019-09-20,2019,3,LEO,5561.7,Failed
SAT-0000349,MSN-0000354,US-SAT-000349,USA,Boeing,Earth Observation,1990-05-02,1990,2,LEO,1616.6,Partially Operational
SAT-0000350,MSN-0000355,US-SAT-000350,USA,NASA,Earth Observation,2008-02-28,2008,1,LEO,3534.6,Retired
SAT-0000351,MSN-0000356,US-SAT-000351,USA,SpaceX,Technology Testing,2018-10-20,2018,4,LEO,632.3,Operational
SAT-0000352,MSN-0000357,RU-SAT-000352,Russia,ISS-Reshetnev,Communications,2018-04-28,2018,2,LEO,2270.2,Partially Operational
SAT-0000353,MSN-0000358,US-SAT-000353,USA,Northrop Grumman,Earth Observation,1989-06-12,1989,2,GTO,1628.9,Partially Operational
SAT-0000354,MSN-0000360,JA-SAT-000354,Japan,MHI,Communications,1996-07-02,1996,3,SSO,2049.7,Operational
SAT-0000355,MSN-0000361,CH-SAT-000355,China,CASC,Communications,2023-01-17,2023,1,GEO,755.4,Operational
SAT-0000356,MSN-0000363,CH-SAT-000356,China,CASIC,Navigation,1990-07-11,1990,3,LEO,511.7,Operational
SAT-0000357,MSN-0000364,CH-SAT-000357,China,CASIC,Earth Observation,2015-09-21,2015,3,LEO,1107.0,Retired
SAT-0000358,MSN-0000365,IS-SAT-000358,Israel,ISA,Communications,2014-03-17,2014,1,GEO,710.1,Operational
SAT-0000359,MSN-0000366,UA-SAT-000359,UAE,UAESA,Scientific Research,2012-09-10,2012,3,SSO,390.5,Operational
SAT-0000360,MSN-0000367,US-SAT-000360,USA,Northrop Grumman,Technology Testing,1992-03-10,1992,1,LEO,2144.2,Retired
SAT-0000361,MSN-0000368,JA-SAT-000361,Japan,JAXA,Communications,2020-12-18,2020,4,MEO,2079.5,Retired
SAT-0000362,MSN-0000370,US-SAT-000362,USA,Rocket Lab,Communications,2017-08-27,2017,3,HEO,3216.7,Operational
SAT-0000363,MSN-0000371,CH-SAT-000363,China,CNSA,Earth Observation,1987-12-07,1987,4,LEO,861.8,In Testing
SAT-0000364,MSN-0000372,RU-SAT-000364,Russia,Roscosmos,Earth Observation,1981-10-28,1981,4,LEO,929.7,Operational
SAT-0000365,MSN-0000373,IS-SAT-000365,Israel,ISA,Space Exploration,2016-11-20,2016,4,LEO,1754.2,Retired
SAT-0000366,MSN-0000374,CA-SAT-000366,Canada,CSA,Communications,2017-03-14,2017,1,GEO,988.6,Retired
SAT-0000367,MSN-0000375,ES-SAT-000367,ESA,Arianespace,Earth Observation,1993-10-17,1993,4,Lunar,4538.5,Operational
SAT-0000368,MSN-0000376,UK-SAT-000368,UK,UKSA,Earth Observation,2010-01-22,2010,1,LEO,2722.5,Retired
SAT-0000369,MSN-0000377,CH-SAT-000369,China,CNSA,Communications,2021-06-17,2021,2,LEO,2088.8,Operational
SAT-0000370,MSN-0000379,RU-SAT-000370,Russia,ISS-Reshetnev,Navigation,2006-12-24,2006,4,GEO,1439.2,Operational
SAT-0000371,MSN-0000380,US-SAT-000371,USA,ULA,Weather Monitoring,1985-05-18,1985,2,GEO,2142.2,Operational
SAT-0000372,MSN-0000381,RU-SAT-000372,Russia,Roscosmos,Communications,1995-07-22,1995,3,GEO,3103.6,Operational
SAT-0000373,MSN-0000381,RU-SAT-000373,Russia,Roscosmos,Communications,1995-07-22,1995,3,GEO,1353.0,Failed
SAT-0000374,MSN-0000381,RU-SAT-000374,Russia,Roscosmos,Communications,1995-07-22,1995,3,GEO,2027.5,Operational
SAT-0000375,MSN-0000383,JA-SAT-000375,Japan,MHI,Communications,1983-04-05,1983,2,SSO,2320.0,Retired
SAT-0000376,MSN-0000384,UK-SAT-000376,UK,UKSA,Technology Testing,2015-06-01,2015,2,SSO,714.4,Failed
SAT-0000377,MSN-0000385,CH-SAT-000377,China,CASC,Communications,2023-05-07,2023,2,LEO,2105.0,Retired
SAT-0000378,MSN-0000386,JA-SAT-000378,Japan,MHI,Weather Monitoring,1985-10-28,1985,4,SSO,248.3,Operational
SAT-0000379,MSN-0000387,US-SAT-000379,USA,NASA,Communications,1991-04-24,1991,2,GEO,570.2,Operational
SAT-0000380,MSN-0000388,US-SAT-000380,USA,Northrop Grumman,Earth Observation,2004-06-20,2004,2,LEO,1618.5,Operational
SAT-0000381,MSN-0000390,RU-SAT-000381,Russia,ISS-Reshetnev,Navigation,1994-09-04,1994,3,GEO,3201.2,Retired
SAT-0000382,MSN-0000391,US-SAT-000382,USA,Northrop Grumman,Scientific Research,1991-11-03,1991,4,SSO,2814.8,Operational
SAT-0000383,MSN-0000392,CH-SAT-000383,China,GALACTIC ENERGY,Earth Observation,2007-09-18,2007,3,GEO,1458.3,Retired
SAT-0000384,MSN-0000393,IN-SAT-000384,India,ISRO,Earth Observation,1993-08-17,1993,3,LEO,853.8,Operational
SAT-0000385,MSN-0000394,US-SAT-000385,USA,ULA,Navigation,2008-10-22,2008,4,MEO,290.7,Operational
SAT-0000386,MSN-0000394,US-SAT-000386,USA,ULA,Earth Observation,2008-10-22,2008,4,MEO,316.6,In Testing
SAT-0000387,MSN-0000394,US-SAT-000387,USA,ULA,Technology Testing,2008-10-22,2008,4,MEO,347.7,Operational
SAT-0000388,MSN-0000394,US-SAT-000388,USA,ULA,Weather Monitoring,2008-10-22,2008,4,MEO,13.2,Operational
SAT-0000389,MSN-0000395,IN-SAT-000389,India,ISRO,Earth Observation,1991-04-02,1991,2,LEO,9190.9,Operational
SAT-0000390,MSN-0000396,US-SAT-000390,USA,Northrop Grumman,Earth Observation,1978-09-21,1978,3,SSO,1735.8,Failed
SAT-0000391,MSN-0000397,RU-SAT-000391,Russia,ISS-Reshetnev,Communications,2009-02-17,2009,1,LEO,2837.2,Operational
SAT-0000392,MSN-0000398,RU-SAT-000392,Russia,ISS-Reshetnev,Earth Observation,2005-03-15,2005,1,LEO,1823.5,Failed
SAT-0000393,MSN-0000399,US-SAT-000393,USA,Boeing,Weather Monitoring,2014-02-22,2014,1,LEO,1527.0,Operational
SAT-0000394,MSN-0000401,CH-SAT-000394,China,CASIC,Communications,1991-03-17,1991,1,GEO,2015.4,Partially Operational
SAT-0000395,MSN-0000402,US-SAT-000395,USA,Northrop Grumman,Weather Monitoring,2003-08-06,2003,3,SSO,2070.4,Retired
SAT-0000396,MSN-0000403,US-SAT-000396,USA,SpaceX,Earth Observation,1991-12-22,1991,4,HEO,744.4,Failed
SAT-0000397,MSN-0000405,FR-SAT-000397,France,Arianespace,Military,2015-02-16,2015,1,LEO,4079.1,Failed
SAT-0000398,MSN-0000406,RU-SAT-000398,Russia,Roscosmos,Earth Observation,2006-04-26,2006,2,SSO,1936.2,Retired
SAT-0000399,MSN-0000407,US-SAT-000399,USA,NASA,Communications,2021-02-10,2021,1,SSO,871.6,Retired
SAT-0000400,MSN-0000408,US-SAT-000400,USA,Boeing,Communications,2012-12-26,2012,4,LEO,977.6,Partially Operational
SAT-0000401,MSN-0000410,RU-SAT-000401,Russia,Roscosmos,Communications,1991-05-19,1991,2,MEO,1094.0,Operational
SAT-0000402,MSN-0000411,CH-SAT-000402,China,CNSA,Military,2002-12-06,2002,4,LEO,1093.0,Failed
SAT-0000403,MSN-0000412,IT-SAT-000403,Italy,ASI,Earth Observation,1977-03-16,1977,1,LEO,1507.0,Operational
SAT-0000404,MSN-0000413,CH-SAT-000404,China,CASC,Earth Observation,2022-07-20,2022,3,GEO,324.4,Operational
SAT-0000405,MSN-0000414,RU-SAT-000405,Russia,Roscosmos,Communications,2012-09-10,2012,3,LEO,1914.3,Partially Operational
SAT-0000406,MSN-0000415,ES-SAT-000406,ESA,ESA,Communications,2012-03-03,2012,1,MEO,4893.3,Retired
SAT-0000407,MSN-0000416,US-SAT-000407,USA,SpaceX,Technology Testing,1993-09-19,1993,3,LEO,2941.4,Operational
SAT-0000408,MSN-0000417,US-SAT-000408,USA,NASA,Communications,2008-05-06,2008,2,GEO,4302.3,Operational
SAT-0000409,MSN-0000418,CA-SAT-000409,Canada,CSA,Earth Observation,2018-10-09,2018,4,LEO,6763.2,Operational
SAT-0000410,MSN-0000420,US-SAT-000410,USA,ULA,Navigation,2023-09-18,2023,3,MEO,1355.6,Operational
SAT-0000411,MSN-0000420,US-SAT-000411,USA,ULA,Communications,2023-09-18,2023,3,MEO,1247.3,Retired
SAT-0000412,MSN-0000420,US-SAT-000412,USA,ULA,Communications,2023-09-18,2023,3,MEO,2454.1,Operational
SAT-0000413,MSN-0000420,US-SAT-000413,USA,ULA,Communications,2023-09-18,2023,3,MEO,1120.6,Operational
SAT-0000414,MSN-0000422,US-SAT-000414,USA,ULA,Technology Testing,2020-04-08,2020,2,SSO,740.3,Operational
SAT-0000415,MSN-0000423,US-SAT-000415,USA,ULA,Navigation,2012-11-16,2012,4,LEO,6293.5,Operational
SAT-0000416,MSN-0000424,RU-SAT-000416,Russia,ISS-Reshetnev,Scientific Research,2021-05-16,2021,2,Heliocentric,19758.2,Retired
SAT-0000417,MSN-0000425,IN-SAT-000417,India,ISRO,Scientific Research,2006-07-16,2006,3,LEO,3271.3,Retired
SAT-0000418,MSN-0000426,ES-SAT-000418,ESA,Arianespace,Navigation,2013-01-22,2013,1,LEO,1596.5,Operational
