record_id,mission_id,satellite_id,timestamp,country,mission_type,fuel_consumption_kg,energy_consumption_mwh,storage_usage_gb,bandwidth_usage_gbps,ground_station_hours,maintenance_hours,year
RES-0000204,MSN-0040383,SAT-0038269,1997-08-22,Russia,Technology Demonstration,73.91,29.65,717.6,11.73,35.8,15.5,1997
RES-0000205,MSN-0071350,SAT-0067342,1979-02-05,Italy,Navigation,379.19,19.44,958.6,14.32,60.4,31.1,1979
RES-0000206,MSN-0025331,SAT-0023965,2021-11-11,Russia,Communications,405.67,74.23,2343.2,3.55,31.0,33.7,2021
RES-0000207,MSN-0045921,SAT-0043507,1962-04-11,USA,Science,176.57,29.78,10623.8,26.08,33.4,10.9,1962
RES-0000208,MSN-0029489,SAT-0027914,2016-09-11,China,Science,231.41,30.89,4232.4,39.0,117.1,17.3,2016
RES-0000209,MSN-0085091,SAT-0080205,1997-01-16,ESA,Earth Observation,95.94,29.26,7556.9,25.48,106.9,11.5,1997
RES-0000210,MSN-0090815,SAT-0085603,2011-01-07,ESA,Earth Observation,111.52,24.38,6663.6,19.14,189.0,29.3,2011
RES-0000211,MSN-0082792,SAT-0078101,1979-09-18,China,Communications,940.31,93.19,694.7,14.67,52.5,11.4,1979
RES-0000212,MSN-0042778,SAT-0040596,1971-12-26,Russia,Earth Observation,396.9,18.52,7286.5,29.05,169.2,6.3,1971
RES-0000213,MSN-0024380,SAT-0023077,1963-04-01,China,Technology Demonstration,114.12,22.26,1450.0,8.36,17.6,19.7,1963
RES-0000214,MSN-0097969,SAT-0092279,1998-09-25,China,Communications,529.41,84.58,2518.7,9.42,29.0,8.3,1998
RES-0000215,MSN-0046139,SAT-0043729,2021-11-11,China,Communications,1316.31,155.4,899.1,6.9,64.3,37.8,2021
RES-0000216,MSN-0033283,SAT-0031522,1993-03-11,USA,Earth Observation,338.91,60.41,9080.1,25.18,221.1,31.5,1993
RES-0000217,MSN-0046236,SAT-VIRT-35741,2005-06-11,Other,Crewed Mission,1952.79,333.49,2551.4,3.89,14.0,14.7,2005
RES-0000218,MSN-0098597,SAT-0092850,1996-02-21,USA,Communications,1333.06,145.38,625.0,9.37,15.5,23.8,1996
RES-0000219,MSN-0028965,SAT-0027408,2009-11-17,Russia,Earth Observation,269.87,36.61,10507.3,15.44,85.6,24.8,2009
RES-0000220,MSN-0080472,SAT-VIRT-56461,1992-10-22,Russia,Space Station,2326.66,114.43,2206.2,14.79,66.7,15.1,1992
RES-0000221,MSN-0065286,SAT-0061698,1998-08-03,USA,Military Reconnaissance,1384.32,109.12,1941.8,2.86,25.1,35.7,1998
RES-0000222,MSN-0032840,SAT-VIRT-71686,1960-04-11,USA,Supply/Resupply,1326.38,109.88,591.2,3.22,10.6,17.5,1960
RES-0000223,MSN-0028086,SAT-0026603,1977-02-28,USA,Communications,518.45,63.02,1198.7,4.79,55.8,40.3,1977
RES-0000224,MSN-0059113,SAT-0055900,1983-09-01,Germany,Weather,190.24,50.21,6763.2,25.04,64.8,33.8,1983
RES-0000225,MSN-0030372,SAT-VIRT-91422,1971-06-24,ESA,Science,329.67,34.11,8946.0,22.35,229.0,35.2,1971
RES-0000226,MSN-0040069,SAT-0037966,2018-02-26,USA,Space Station,1685.51,115.03,1300.1,7.26,31.7,32.3,2018
RES-0000227,MSN-0052287,SAT-0049536,2019-11-13,Russia,Navigation,552.53,44.16,2721.8,5.36,67.1,44.9,2019
RES-0000228,MSN-0013857,SAT-0013189,1967-10-04,Russia,Navigation,393.52,35.72,1744.8,11.26,44.4,41.0,1967
RES-0000229,MSN-0035636,SAT-0033742,1998-12-21,Canada,Earth Observation,24.89,25.58,7114.4,47.37,58.3,16.0,1998
RES-0000230,MSN-0020126,SAT-0019095,1999-07-21,USA,Communications,1487.4,178.26,964.1,5.17,53.9,45.4,1999
RES-0000231,MSN-0064131,SAT-0060628,2008-03-10,UK,Earth Observation,333.92,24.68,11114.8,51.6,109.1,16.1,2008
RES-0000232,MSN-0032009,SAT-0030271,1994-04-26,Russia,Weather,301.37,60.84,4654.3,10.19,133.8,23.9,1994
RES-0000233,MSN-0025132,SAT-VIRT-58422,2007-12-20,USA,Deep Space,383.82,56.82,787.6,11.29,12.6,7.9,2007
RES-0000234,MSN-0071858,SAT-VIRT-68839,1986-09-26,ESA,Space Station,3128.2,245.7,1825.0,12.4,11.5,30.7,1986
RES-0000235,MSN-0025258,SAT-0023896,2019-07-25,Russia,Communications,457.97,72.33,1419.4,7.06,23.4,26.3,2019
RES-0000236,MSN-0060137,SAT-0056867,1992-06-25,Germany,Communications,469.45,39.16,3122.5,12.9,26.4,43.0,1992
RES-0000237,MSN-0076354,SAT-0072061,1975-07-18,China,Science,133.96,16.39,5255.3,47.87,55.2,39.9,1975
RES-0000238,MSN-0092036,SAT-0086765,1975-02-03,China,Technology Demonstration,106.13,38.15,2072.5,8.02,56.0,39.1,1975
RES-0000239,MSN-0024559,SAT-0023243,2002-01-09,Brazil,Technology Demonstration,121.05,25.77,3301.6,4.45,21.8,34.3,2002
RES-0000240,MSN-0014733,SAT-0013998,1966-12-05,USA,Science,217.8,42.74,2900.0,51.37,172.6,44.0,1966
RES-0000241,MSN-0058833,SAT-0055645,1983-04-11,Japan,Navigation,524.66,23.05,1355.4,5.54,63.0,13.0,1983
RES-0000242,MSN-0084390,SAT-0079567,1986-04-19,USA,Earth Observation,391.78,32.84,5048.5,42.34,35.3,35.5,1986
RES-0000243,MSN-0082412,SAT-VIRT-73603,2016-05-17,France,Supply/Resupply,1958.81,59.99,2085.5,10.8,25.8,32.3,2016
RES-0000244,MSN-0085557,SAT-0080651,1995-05-26,USA,Communications,389.01,55.65,2594.9,6.42,32.8,31.0,1995
RES-0000245,MSN-0066955,SAT-0063238,1988-10-21,USA,Technology Demonstration,93.56,35.88,2022.8,11.65,8.7,39.0,1988
RES-0000246,MSN-0049912,SAT-0047225,2000-06-01,USA,Technology Demonstration,26.05,29.97,1202.5,12.48,64.3,16.4,2000
RES-0000247,MSN-0073492,SAT-0069431,2006-07-12,China,Technology Demonstration,136.77,17.42,2021.5,11.63,46.0,28.5,2006
RES-0000248,MSN-0000790,SAT-0000739,1977-07-01,Russia,Communications,1178.21,62.39,1149.1,9.3,27.3,16.3,1977
RES-0000249,MSN-0078989,SAT-0074558,2020-11-01,USA,Communications,1533.49,113.06,1297.8,14.53,57.2,16.4,2020
RES-0000250,MSN-0073425,SAT-0069363,1998-01-03,Russia,Communications,1593.52,56.34,1216.9,8.76,41.9,31.3,1998
RES-0000251,MSN-0044673,SAT-0042358,2019-09-13,USA,Science,347.91,58.52,10184.6,9.4,201.0,33.6,2019
RES-0000252,MSN-0091383,SAT-0086146,2012-01-01,USA,Science,410.84,59.46,2251.6,4.54,172.7,15.9,2012
RES-0000253,MSN-0049978,SAT-VIRT-09834,1997-09-10,USA,Communications,1042.16,48.65,3459.5,2.44,23.2,6.7,1997
RES-0000254,MSN-0071642,SAT-0067611,2001-12-08,USA,Weather,257.44,55.06,5394.7,16.71,89.3,40.0,2001
RES-0000255,MSN-0039960,SAT-0037862,1999-10-14,USA,Earth Observation,41.81,9.18,6170.2,15.77,234.3,20.0,1999
RES-0000256,MSN-0057310,SAT-0054243,2018-06-06,UAE,Military Reconnaissance,380.51,41.44,788.6,12.67,17.7,31.5,2018
RES-0000257,MSN-0022353,SAT-0021226,1979-07-16,USA,Earth Observation,358.13,17.43,3063.4,49.25,162.9,32.8,1979
RES-0000258,MSN-0077856,SAT-0073487,2008-09-22,USA,Science,503.55,50.53,12081.4,8.53,161.2,29.4,2008
RES-0000259,MSN-0023280,SAT-0022073,2010-07-15,Germany,Communications,1582.45,83.76,3073.3,14.52,28.8,37.7,2010
RES-0000260,MSN-0036707,SAT-0034790,2020-05-23,USA,Science,327.22,63.59,10351.1,35.82,167.0,40.4,2020
RES-0000261,MSN-0047523,SAT-0044969,2002-10-07,Russia,Military Reconnaissance,682.52,86.99,1779.0,10.22,38.0,36.8,2002
RES-0000262,MSN-0084068,SAT-0079286,2007-03-21,USA,Earth Observation,139.26,28.8,7218.9,27.88,196.4,36.3,2007
RES-0000263,MSN-0062385,SAT-0058956,2006-02-28,India,Navigation,190.25,22.85,1311.8,9.06,23.5,30.9,2006
RES-0000264,MSN-0058890,SAT-0055693,1992-04-17,USA,Military Reconnaissance,644.12,70.27,2580.8,9.45,33.0,21.0,1992
RES-0000265,MSN-0049149,SAT-0046488,2015-11-16,Russia,Military Reconnaissance,787.15,28.59,1586.8,14.52,12.9,39.3,2015
RES-0000266,MSN-0075043,SAT-VIRT-75847,2012-09-25,Russia,Communications,39.73,27.92,2509.1,2.14,39.1,25.9,2012
RES-0000267,MSN-0067058,SAT-0063332,2001-02-01,Russia,Navigation,156.8,22.71,539.1,3.35,31.5,27.8,2001
RES-0000268,MSN-0030748,SAT-0029090,2024-08-18,China,Communications,1100.4,134.42,2554.2,9.61,57.4,16.7,2024
RES-0000269,MSN-0030097,SAT-0028493,1980-12-11,Other,Earth Observation,138.44,29.26,12146.0,45.77,126.2,24.7,1980
RES-0000270,MSN-0045994,SAT-0043582,2013-05-06,USA,Communications,670.81,71.08,2866.8,7.63,33.9,13.6,2013
RES-0000271,MSN-0035050,SAT-0033184,1999-11-14,USA,Communications,1554.35,55.2,2073.1,7.73,49.1,19.9,1999
RES-0000272,MSN-0078429,SAT-VIRT-25957,2000-01-02,USA,Supply/Resupply,1786.57,132.2,2748.0,13.73,19.2,38.6,2000
RES-0000273,MSN-0025212,SAT-0023854,1994-08-19,China,Technology Demonstration,175.81,28.85,3127.6,10.58,15.1,44.9,1994
RES-0000274,MSN-0026262,SAT-VIRT-13704,2008-09-18,China,Supply/Resupply,1851.54,141.84,2303.2,1.99,46.2,20.3,2008
RES-0000275,MSN-0038004,SAT-0036011,2023-01-27,USA,Navigation,330.55,48.82,557.4,12.65,27.3,22.1,2023
RES-0000276,MSN-0005801,SAT-0005429,1989-08-04,USA,Technology Demonstration,104.95,34.33,3486.1,3.4,25.7,22.9,1989
RES-0000277,MSN-0061319,SAT-VIRT-47438,1985-05-01,India,Crewed Mission,2550.11,156.13,2089.4,11.46,18.4,41.5,1985
RES-0000278,MSN-0022866,SAT-0021707,2008-08-11,ESA,Navigation,339.92,25.25,2664.8,6.19,40.0,15.3,2008
RES-0000279,MSN-0077507,SAT-0073171,2024-05-10,USA,Science,457.72,41.56,6922.1,13.31,226.5,5.5,2024
RES-0000280,MSN-0088849,SAT-0083682,1990-08-19,USA,Navigation,373.19,24.25,1112.4,13.98,21.4,4.4,1990
RES-0000281,MSN-0027262,SAT-VIRT-96561,2005-08-05,China,Earth Observation,245.85,33.71,5755.9,26.86,119.0,32.8,2005
RES-0000282,MSN-0018459,SAT-VIRT-08100,2009-11-01,Russia,Crewed Mission,1698.31,141.7,3439.1,9.24,59.3,4.8,2009
RES-0000283,MSN-0091836,SAT-VIRT-89259,1995-04-19,USA,Science,312.92,48.87,4546.0,20.29,123.8,4.2,1995
RES-0000284,MSN-0023160,SAT-0021969,2010-09-21,China,Earth Observation,118.48,30.74,4239.2,27.54,180.0,15.1,2010
RES-0000285,MSN-0017368,SAT-0016529,2022-11-14,Germany,Communications,632.49,60.03,603.6,10.74,38.8,20.4,2022
RES-0000286,MSN-0099092,SAT-0093320,2018-07-14,Russia,Earth Observation,116.16,47.09,12227.7,15.84,51.0,34.1,2018
RES-0000287,MSN-0095267,SAT-0089726,2005-02-21,China,Weather,323.06,38.65,3660.9,8.74,113.1,41.0,2005
RES-0000288,MSN-0089008,SAT-0083815,1996-06-19,UAE,Communications,849.97,43.11,799.0,5.49,42.6,35.0,1996
RES-0000289,MSN-0054551,SAT-0051634,2018-09-02,Other,Communications,506.57,81.37,1535.2,3.04,57.0,20.2,2018
RES-0000290,MSN-0057831,SAT-VIRT-45473,2015-02-17,Germany,Supply/Resupply,1439.82,102.76,721.5,6.32,16.7,20.4,2015
RES-0000291,MSN-0019859,SAT-0018842,2012-06-09,Russia,Communications,408.25,82.74,1461.8,2.23,29.5,37.8,2012
RES-0000292,MSN-0054573,SAT-0051652,2021-08-26,Canada,Military Reconnaissance,297.27,46.19,2226.2,4.38,21.9,27.3,2021
RES-0000293,MSN-0019857,SAT-0018840,1981-01-04,Russia,Earth Observation,364.45,33.78,8556.1,11.05,200.1,24.2,1981
RES-0000294,MSN-0053817,SAT-0050963,1976-04-02,Russia,Communications,1331.69,215.5,2783.8,3.01,14.0,17.3,1976
RES-0000295,MSN-0056419,SAT-VIRT-71292,2022-06-13,China,Supply/Resupply,817.39,56.56,1967.8,8.35,18.9,35.9,2022
RES-0000296,MSN-0071895,SAT-VIRT-59800,1982-09-11,India,Supply/Resupply,1392.01,96.34,2988.4,3.0,61.1,45.2,1982
RES-0000297,MSN-0078819,SAT-0074400,1994-01-15,China,Communications,1058.9,108.2,1985.2,6.79,33.3,28.3,1994
RES-0000298,MSN-0039302,SAT-VIRT-56296,2015-03-02,China,Deep Space,310.39,39.39,1697.7,10.41,47.8,18.0,2015
RES-0000299,MSN-0071211,SAT-0067198,1987-02-18,China,Technology Demonstration,171.63,34.52,1820.7,5.7,44.6,12.0,1987
RES-0000300,MSN-0042635,SAT-0040459,2008-06-11,China,Military Reconnaissance,406.83,63.33,912.4,10.23,40.7,25.6,2008
RES-0000301,MSN-0065387,SAT-0061787,1988-03-12,China,Science,105.31,35.84,7595.1,8.88,88.8,6.5,1988
RES-0000302,MSN-0067705,SAT-VIRT-33742,1998-06-07,Germany,Earth Observation,115.28,26.79,10064.7,39.61,195.9,20.9,1998
RES-0000303,MSN-0011870,SAT-VIRT-10880,1976-05-16,China,Earth Observation,212.87,31.15,2361.8,9.7,76.1,23.3,1976
RES-0000304,MSN-0096180,SAT-VIRT-59082,2017-08-26,Russia,Supply/Resupply,1467.99,174.82,1457.2,3.9,10.0,14.7,2017
RES-0000305,MSN-0029368,SAT-0027813,2016-02-21,Russia,Earth Observation,45.77,8.21,11316.8,51.55,62.8,39.2,2016
RES-0000306,MSN-0006138,SAT-0005748,2016-11-22,USA,Science,345.4,42.94,4506.6,44.81,189.6,10.2,2016
RES-0000307,MSN-0057516,SAT-0054425,2024-03-24,Russia,Science,164.56,19.45,6151.1,38.19,97.8,46.7,2024
RES-0000308,MSN-0047233,SAT-0044689,2022-02-11,USA,Military Reconnaissance,842.73,151.04,761.7,1.34,26.6,8.9,2022
RES-0000309,MSN-0013570,SAT-0012943,1994-04-17,India,Science,361.72,35.1,9062.0,9.95,167.4,47.6,1994
RES-0000310,MSN-0020658,SAT-0019592,1997-03-12,USA,Technology Demonstration,97.65,19.49,1190.1,12.68,40.0,35.5,1997
RES-0000311,MSN-0085109,SAT-0080228,1984-08-17,France,Earth Observation,105.9,24.08,6893.3,34.76,161.9,24.6,1984
RES-0000312,MSN-0023229,SAT-0022029,2005-11-27,Russia,Technology Demonstration,123.15,17.29,1048.3,8.97,40.9,36.4,2005
RES-0000313,MSN-0079138,SAT-0074689,2010-03-08,China,Technology Demonstration,51.17,15.14,2551.3,6.61,28.9,38.8,2010
RES-0000314,MSN-0002923,SAT-VIRT-22798,1982-01-15,France,Military Reconnaissance,658.18,37.49,3033.0,8.61,26.2,39.2,1982
RES-0000315,MSN-0058064,SAT-0054913,2006-02-27,USA,Science,409.3,33.24,2101.7,50.12,120.4,37.2,2006
RES-0000316,MSN-0044025,SAT-0041743,1976-04-28,Russia,Technology Demonstration,113.32,20.95,3412.1,4.74,60.2,4.2,1976
RES-0000317,MSN-0064400,SAT-0060870,1993-07-27,USA,Weather,178.35,17.56,3625.7,3.46,62.9,14.3,1993
RES-0000318,MSN-0040277,SAT-0038167,2013-07-11,China,Communications,490.76,42.97,3331.7,3.57,51.8,38.1,2013
RES-0000319,MSN-0099404,SAT-0093591,2014-11-23,Japan,Technology Demonstration,90.62,10.48,3002.8,3.42,53.6,36.2,2014
RES-0000320,MSN-0024798,SAT-0023484,1996-04-07,USA,Earth Observation,352.35,69.7,7223.7,27.78,43.1,17.8,1996
RES-0000321,MSN-0097782,SAT-0092115,2001-11-04,USA,Science,377.2,50.49,2217.6,6.55,193.2,45.0,2001
RES-0000322,MSN-0004856,SAT-0004569,1998-07-02,Japan,Communications,1166.05,105.16,2857.4,13.54,52.4,5.8,1998
RES-0000323,MSN-0089733,SAT-0084513,2023-03-17,Russia,Military Reconnaissance,842.87,40.61,1212.7,7.64,18.7,14.3,2023
RES-0000324,MSN-0014096,SAT-0013422,2011-02-05,Japan,Earth Observation,46.79,31.12,2566.7,8.59,94.0,43.0,2011
RES-0000325,MSN-0081228,SAT-0076647,1998-11-21,ESA,Navigation,478.31,53.82,918.3,5.75,26.1,18.0,1998
RES-0000326,MSN-0083596,SAT-0078852,2013-01-12,China,Science,372.55,28.17,11890.5,40.66,198.1,46.9,2013
RES-0000327,MSN-0021481,SAT-VIRT-38388,1977-05-25,China,Navigation,202.7,25.8,2689.5,7.25,52.4,26.8,1977
RES-0000328,MSN-0044282,SAT-0041975,2020-05-11,USA,Earth Observation,104.91,26.88,10865.1,46.82,63.2,13.7,2020
RES-0000329,MSN-0036143,SAT-0034243,1985-04-12,China,Earth Observation,199.28,33.79,11274.7,49.38,103.3,20.4,1985
RES-0000330,MSN-0059112,SAT-0055899,1988-06-28,China,Communications,254.6,52.63,1163.5,11.88,25.3,48.0,1988
RES-0000331,MSN-0098006,SAT-VIRT-73845,2010-03-05,China,Supply/Resupply,908.28,112.02,3127.1,13.31,53.9,28.2,2010
RES-0000332,MSN-0095046,SAT-0089517,2010-05-22,India,Navigation,535.39,66.68,2016.0,3.61,61.6,30.6,2010
RES-0000333,MSN-0069410,SAT-0065519,2020-02-02,USA,Technology Demonstration,68.58,15.49,1997.4,9.47,46.8,17.0,2020
RES-0000334,MSN-0013868,SAT-0013196,2012-02-06,USA,Earth Observation,116.12,37.92,6193.0,30.43,111.3,14.5,2012
RES-0000335,MSN-0033630,SAT-0031835,2017-08-19,Russia,Earth Observation,71.12,37.11,7191.5,11.67,195.8,20.4,2017
RES-0000336,MSN-0082619,SAT-0077941,1996-02-19,Russia,Communications,815.57,117.75,1415.0,5.76,22.0,26.9,1996
RES-0000337,MSN-0001933,SAT-0001827,2001-11-13,France,Science,577.04,48.35,9862.9,11.36,142.7,27.5,2001
RES-0000338,MSN-0054444,SAT-0051533,2022-07-07,USA,Military Reconnaissance,634.18,40.6,2412.8,6.75,60.8,45.1,2022
RES-0000339,MSN-0036888,SAT-0034954,2016-06-05,Other,Space Station,3776.24,405.88,1196.0,5.22,21.9,21.4,2016
RES-0000340,MSN-0082790,SAT-0078097,1994-07-26,China,Science,54.42,7.91,4544.3,23.93,86.3,25.1,1994
RES-0000341,MSN-0098039,SAT-0092339,1999-11-24,ESA,Navigation,427.66,30.95,3370.2,12.33,56.2,40.8,1999
RES-0000342,MSN-0045418,SAT-0043036,2016-08-14,China,Navigation,264.6,45.3,777.1,14.44,65.0,42.6,2016
RES-0000343,MSN-0007973,SAT-0007463,2024-10-24,China,Communications,252.54,67.18,2654.8,7.86,10.2,34.3,2024
RES-0000344,MSN-0017215,SAT-VIRT-99038,1990-06-24,ESA,Supply/Resupply,1430.42,157.76,1329.6,12.46,12.9,12.6,1990
RES-0000345,MSN-0009213,SAT-0008689,2010-08-15,USA,Earth Observation,300.07,36.63,4572.6,16.0,115.0,9.5,2010
RES-0000346,MSN-0051963,SAT-0049245,2013-05-27,Russia,Science,469.74,56.28,4674.5,40.51,102.2,13.3,2013
RES-0000347,MSN-0074148,SAT-VIRT-07572,1980-05-20,China,Deep Space,341.26,49.09,1603.6,8.26,43.1,27.9,1980
RES-0000348,MSN-0074792,SAT-0070661,1984-08-24,USA,Military Reconnaissance,379.18,78.32,3182.7,12.46,45.9,6.6,1984
RES-0000349,MSN-0043734,SAT-0041477,2003-05-04,China,Science,182.91,29.95,3805.2,42.68,35.8,22.2,2003
RES-0000350,MSN-0027560,SAT-0026053,1997-11-14,Russia,Communications,1898.6,196.0,3090.4,8.02,42.3,32.0,1997
RES-0000351,MSN-0002159,SAT-0002046,1982-11-07,ESA,Technology Demonstration,168.53,19.75,2765.8,7.2,61.0,37.8,1982
RES-0000352,MSN-0082372,SAT-0077713,2021-05-21,Russia,Weather,294.39,22.78,1807.0,5.02,43.1,34.7,2021
RES-0000353,MSN-0089035,SAT-0083843,2024-11-17,Canada,Communications,927.36,126.7,2724.9,5.54,28.0,7.5,2024
RES-0000354,MSN-0088933,SAT-0083745,1985-09-25,China,Earth Observation,183.12,43.93,7844.5,36.23,208.6,21.8,1985
RES-0000355,MSN-0061246,SAT-0057902,2011-05-18,Russia,Earth Observation,162.65,54.71,7316.4,39.99,201.4,15.5,2011
RES-0000356,MSN-0024366,SAT-0023065,1996-11-15,ESA,Technology Demonstration,123.95,12.06,1382.7,13.32,47.8,47.9,1996
RES-0000357,MSN-0060032,SAT-0056778,2017-03-23,USA,Earth Observation,116.0,46.25,9660.3,26.34,101.3,20.9,2017
RES-0000358,MSN-0023575,SAT-0022331,2021-08-08,Russia,Technology Demonstration,139.53,32.27,1289.2,14.45,41.6,25.5,2021
RES-0000359,MSN-0051817,SAT-0049100,2022-07-01,China,Earth Observation,434.61,33.61,3280.1,40.16,229.0,39.8,2022
RES-0000360,MSN-0091264,SAT-VIRT-89501,1986-09-03,USA,Space Station,3642.25,145.52,2441.4,6.32,27.9,16.4,1986
RES-0000361,MSN-0048652,SAT-0046025,2002-10-13,India,Technology Demonstration,152.8,26.42,2657.7,4.15,36.4,27.2,2002
RES-0000362,MSN-0039467,SAT-0037417,1997-03-28,India,Technology Demonstration,146.47,37.72,3076.3,8.9,29.4,14.6,1997
RES-0000363,MSN-0073745,SAT-0069685,2010-08-08,USA,Technology Demonstration,119.53,32.55,559.2,9.94,25.7,33.3,2010
RES-0000364,MSN-0065592,SAT-0061958,1992-12-24,USA,Technology Demonstration,99.0,33.42,3413.5,11.62,10.3,6.6,1992
RES-0000365,MSN-0067094,SAT-0063365,2019-09-25,Russia,Earth Observation,200.22,11.03,5286.5,45.93,46.8,41.8,2019
RES-0000366,MSN-0086631,SAT-VIRT-76880,1982-07-25,China,Communications,643.17,91.88,1747.9,1.69,16.6,29.7,1982
RES-0000367,MSN-0040628,SAT-0038483,1966-10-27,USA,Communications,1043.24,51.75,1797.3,13.78,25.2,33.7,1966
RES-0000368,MSN-0038502,SAT-0036490,2012-12-07,Japan,Science,377.41,27.91,4209.8,37.48,84.5,5.1,2012
RES-0000369,MSN-0020492,SAT-VIRT-82183,1975-04-11,USA,Supply/Resupply,930.1,174.55,2435.9,10.31,56.9,45.2,1975
RES-0000370,MSN-0081395,SAT-0076794,2015-02-09,USA,Science,205.26,60.47,7412.0,46.45,83.9,6.2,2015
RES-0000371,MSN-0031802,SAT-VIRT-55948,2013-04-05,China,Communications,395.2,36.84,3332.3,8.6,58.5,9.3,2013
RES-0000372,MSN-0032475,SAT-VIRT-87163,1972-07-05,China,Science,139.27,35.53,4123.8,18.02,109.0,39.5,1972
RES-0000373,MSN-0097868,SAT-0092180,2015-12-22,Russia,Military Reconnaissance,406.65,59.67,2966.9,10.07,16.3,16.4,2015
RES-0000374,MSN-0017969,SAT-0017044,1997-11-24,China,Navigation,289.23,52.54,1173.0,6.56,42.5,4.0,1997
RES-0000375,MSN-0034284,SAT-0032440,1976-02-22,Russia,Weather,144.24,26.13,6365.9,24.12,78.8,45.3,1976
RES-0000376,MSN-0034591,SAT-0032744,1974-07-06,Russia,Technology Demonstration,101.64,15.6,3077.9,10.31,15.4,47.3,1974
RES-0000377,MSN-0076299,SAT-0072017,2008-04-27,USA,Communications,628.21,71.72,742.2,9.69,21.4,14.7,2008
RES-0000378,MSN-0045274,SAT-VIRT-27772,2002-12-16,France,Crewed Mission,999.4,189.68,1654.4,12.56,12.1,46.8,2002
RES-0000379,MSN-0083613,SAT-0078873,2015-12-14,ESA,Military Reconnaissance,566.89,52.86,2984.9,13.09,41.1,31.6,2015
RES-0000380,MSN-0059868,SAT-VIRT-94872,1986-02-16,USA,Communications,235.46,49.61,3275.9,8.84,66.2,28.4,1986
RES-0000381,MSN-0042199,SAT-0040070,2014-04-16,India,Communications,526.99,81.51,3005.5,5.29,39.9,14.5,2014
RES-0000382,MSN-0053715,SAT-0050879,1979-09-19,China,Military Reconnaissance,864.24,103.72,3217.2,7.33,51.0,24.8,1979
RES-0000383,MSN-0085806,SAT-0080879,2006-05-01,USA,Earth Observation,344.73,57.31,7992.9,49.84,208.1,6.0,2006
RES-0000384,MSN-0073366,SAT-0069314,2007-06-10,China,Communications,1842.12,184.65,891.3,3.66,20.1,38.0,2007
RES-0000385,MSN-0037412,SAT-0035453,2010-05-26,USA,Technology Demonstration,151.78,32.06,1945.1,12.02,64.1,40.9,2010
RES-0000386,MSN-0050966,SAT-0048207,1971-07-17,UK,Communications,994.28,38.55,2024.2,14.47,21.0,45.7,1971
RES-0000387,MSN-0053132,SAT-0050354,2012-12-26,Russia,Weather,210.41,32.11,2178.0,9.51,103.0,38.0,2012
RES-0000388,MSN-0016463,SAT-0015745,1960-05-09,South Korea,Science,325.1,65.69,8047.2,16.35,149.9,38.3,1960
RES-0000389,MSN-0059690,SAT-0056468,1998-07-15,Russia,Communications,704.44,86.91,2845.6,13.35,31.7,21.0,1998
RES-0000390,MSN-0069702,SAT-0065776,2016-03-11,Germany,Science,595.82,50.37,7010.0,14.37,155.7,18.4,2016
RES-0000391,MSN-0099972,SAT-0094132,1980-01-04,Japan,Earth Observation,494.41,22.91,8092.4,28.14,78.5,31.5,1980
RES-0000392,MSN-0033742,SAT-0031935,2021-04-25,Germany,Military Reconnaissance,98.49,34.26,2655.7,6.17,44.7,28.8,2021
RES-0000393,MSN-0048100,SAT-0045493,2019-07-17,UK,Science,142.86,34.69,5884.4,39.59,212.7,27.0,2019
RES-0000394,MSN-0049425,SAT-VIRT-61068,1980-03-05,Russia,Military Reconnaissance,1103.86,45.16,1642.7,10.84,35.3,9.9,1980
RES-0000395,MSN-0064805,SAT-0061235,2011-10-09,Russia,Technology Demonstration,53.39,7.46,2450.2,7.62,66.9,19.7,2011
RES-0000396,MSN-0014063,SAT-VIRT-74792,1986-12-10,ESA,Earth Observation,416.82,34.28,5258.7,40.6,106.6,17.8,1986
RES-0000397,MSN-0082785,SAT-0078093,2009-06-08,India,Technology Demonstration,183.63,24.09,1104.7,3.74,11.1,11.4,2009
RES-0000398,MSN-0025046,SAT-0023709,1995-03-16,China,Earth Observation,189.43,31.88,6420.6,43.41,85.9,21.1,1995
RES-0000399,MSN-0002146,SAT-0002028,1997-12-03,Russia,Earth Observation,432.41,23.36,11074.5,25.47,193.4,6.7,1997
RES-0000400,MSN-0006466,SAT-0006031,2014-05-04,Russia,Science,464.0,32.02,9424.6,13.02,146.6,20.3,2014
RES-0000401,MSN-0047761,SAT-0045172,2013-07-20,China,Communications,357.24,47.34,3131.0,8.8,41.2,16.7,2013
RES-0000402,MSN-0037217,SAT-0035281,2002-07-21,USA,Communications,1233.82,101.36,3192.4,5.82,10.9,16.6,2002
RES-0000403,MSN-0077727,SAT-0073372,1999-01-11,USA,Communications,595.37,41.25,2677.1,5.21,17.2,8.3,1999
RES-0000404,MSN-0086275,SAT-0081308,2014-10-26,USA,Communications,1718.36,92.03,3159.5,8.16,47.9,22.4,2014
RES-0000405,MSN-0024398,SAT-0023089,2005-02-08,India,Weather,260.3,37.72,5352.3,8.56,92.2,42.6,2005
RES-0000406,MSN-0048867,SAT-VIRT-33018,2005-08-28,USA,Supply/Resupply,1925.26,143.9,3020.8,4.67,58.9,45.2,2005
RES-0000407,MSN-0035740,SAT-0033864,2020-08-19,South Korea,Weather,119.82,33.9,4081.4,17.47,34.7,47.4,2020
